timestamp,prev,real,pred,diff,position,asset
2022-01-01 09:00:00,56784000.0,57915000.0,57957086.005391635,-0.07266857531146508,1.0,10000.0
2022-01-02 09:00:00,57915000.0,57531000.0,57623676.798797466,-0.16109019276123457,0.0,10199.175824175823
2022-01-03 09:00:00,57531000.0,56641000.0,56817073.858142115,-0.3108593742026362,0.0,10199.175824175823
2022-01-04 09:00:00,56641000.0,56023000.0,56077655.81050463,-0.09755959249706407,0.0,10199.175824175823
2022-01-05 09:00:00,56023000.0,53854000.0,53852017.9503444,0.0036804130716406994,0.0,10199.175824175823
2022-01-06 09:00:00,53854000.0,53239000.0,53420154.9849541,-0.3402674448319773,0.0,10199.175824175823
2022-01-07 09:00:00,53239000.0,51449000.0,51525271.9998372,-0.14824777903787706,0.0,10199.175824175823
2022-01-08 09:00:00,51449000.0,52142000.0,52193664.64753313,-0.09908451446652147,1.0,10199.175824175823
2022-01-09 09:00:00,52142000.0,51678000.0,51762899.65119276,-0.16428586863416145,0.0,10336.555148286183
2022-01-10 09:00:00,51678000.0,51246000.0,51432085.97512002,-0.36312292690165654,0.0,10336.555148286183
2022-01-11 09:00:00,51246000.0,52307000.0,52219209.653895915,0.16783670656716204,1.0,10336.555148286183
2022-01-12 09:00:00,52307000.0,53349000.0,53049688.836246796,0.5610436254722752,1.0,10129.82404532046
2022-01-13 09:00:00,53349000.0,51885000.0,51967887.4176568,-0.1597521781956281,0.0,10331.6187698358
2022-01-14 09:00:00,51885000.0,52230000.0,52178510.89850177,0.09858146945860863,1.0,10331.6187698358
2022-01-15 09:00:00,52230000.0,52357000.0,52410793.087628,-0.10274287607769637,1.0,10400.317015486631
2022-01-16 09:00:00,52357000.0,52165000.0,52078125.25499948,0.16653837822394107,0.0,10425.605934900126
2022-01-17 09:00:00,52165000.0,51436000.0,51598739.67443274,-0.3163925546946489,0.0,10425.605934900126
2022-01-18 09:00:00,51436000.0,51179000.0,51260192.69416721,-0.15864454984898427,0.0,10425.605934900126
2022-01-19 09:00:00,51179000.0,50333000.0,50282504.62676593,0.10032259796569018,0.0,10425.605934900126
2022-01-20 09:00:00,50333000.0,49648000.0,49473210.25878756,0.3520579705374688,0.0,10425.605934900126
2022-01-21 09:00:00,49648000.0,45316000.0,45697573.29713115,-0.8420277542835884,0.0,10425.605934900126
2022-01-22 09:00:00,45316000.0,43375000.0,43768741.06792889,-0.9077603871559375,0.0,10425.605934900126
2022-01-23 09:00:00,43375000.0,44253000.0,44257008.28405628,-0.009057654975444678,1.0,10425.605934900126
2022-01-24 09:00:00,44253000.0,44731000.0,44788920.57054609,-0.12948642003552482,1.0,10636.641831403695
2022-01-25 09:00:00,44731000.0,44909000.0,44950141.44211842,-0.09161068409098666,1.0,10751.533811504727
2022-01-26 09:00:00,44909000.0,45100000.0,44884697.40195046,0.4773893526597258,0.0,10217.093816202123
2022-01-27 09:00:00,45100000.0,45809000.0,45756048.51416514,0.1155918833304794,1.0,10217.093816202123
2022-01-28 09:00:00,45809000.0,46588000.0,46695347.94883052,-0.23041974077127717,1.0,10377.712874199624
2022-01-29 09:00:00,46588000.0,47146000.0,47084453.36208149,0.1305447713878368,1.0,10012.75193987808
2022-01-30 09:00:00,47146000.0,47208000.0,47121369.500926994,0.1835080898852021,0.0,10132.678006299733
2022-01-31 09:00:00,47208000.0,47266000.0,47267109.31045602,-0.0023469522617158636,0.0,10132.678006299733
2022-02-01 09:00:00,47266000.0,47760000.0,47744244.178146444,0.03298957674530096,1.0,10132.678006299733
2022-02-02 09:00:00,47760000.0,45517000.0,45535158.8988476,-0.03989476206165237,0.0,9930.024446173738
2022-02-03 09:00:00,45517000.0,45835000.0,45828565.97015593,0.014037372846226661,1.0,9930.024446173738
2022-02-04 09:00:00,45835000.0,50633000.0,50342235.286154285,0.5742593048915035,1.0,9999.399575771104
2022-02-05 09:00:00,50633000.0,50788000.0,50811084.64154991,-0.045452944691477565,1.0,11046.1350217087
2022-02-06 09:00:00,50788000.0,51732000.0,51723317.00570343,0.016784571051908108,1.0,11079.949943367794
2022-02-07 09:00:00,51732000.0,53511000.0,53410263.24452515,0.18825429439713431,1.0,11285.893724310914
2022-02-08 09:00:00,53511000.0,53651000.0,53633891.31383584,0.031888848603312245,0.0,11674.001760643341
2022-02-09 09:00:00,53651000.0,53660000.0,53667817.88184552,-0.014569291549606685,0.0,11674.001760643341
2022-02-10 09:00:00,53660000.0,53123000.0,53136080.87939439,-0.024623758813300624,0.0,11674.001760643341
2022-02-11 09:00:00,53123000.0,51882000.0,51899766.34234108,-0.03424374993462146,0.0,11674.001760643341
2022-02-12 09:00:00,51882000.0,51597000.0,51825294.7502709,-0.44245741083958967,0.0,11674.001760643341
2022-02-13 09:00:00,51597000.0,51550000.0,51601034.943969205,-0.09900086123997094,0.0,11674.001760643341
2022-02-14 09:00:00,51550000.0,51586000.0,51633474.17328566,-0.0920291809515433,0.0,11674.001760643341
2022-02-15 09:00:00,51586000.0,53832000.0,53771400.7797239,0.11257099917540205,1.0,11674.001760643341
2022-02-16 09:00:00,53832000.0,53298000.0,53236145.20758953,0.11605462195667857,0.0,12182.275477434814
2022-02-17 09:00:00,53298000.0,49376000.0,50028654.95171032,-1.3218060428352256,0.0,12182.275477434814
2022-02-18 09:00:00,49376000.0,49015000.0,49006037.62801717,0.01828495763098599,0.0,12182.275477434814
2022-02-19 09:00:00,49015000.0,49035000.0,48726174.94446753,0.6298053544049563,0.0,12182.275477434814
2022-02-20 09:00:00,49035000.0,47131000.0,47105986.56214165,0.053072156029684445,0.0,12182.275477434814
2022-02-21 09:00:00,47131000.0,45450000.0,45484266.11854489,-0.07539300009877113,0.0,12182.275477434814
2022-02-22 09:00:00,45450000.0,46474000.0,46506234.631816864,-0.06936057110828422,1.0,12182.275477434814
2022-02-23 09:00:00,46474000.0,45543000.0,45549353.41890268,-0.01395037415778556,0.0,12456.74522636536
2022-02-24 09:00:00,45543000.0,46927000.0,46827224.08764814,0.21261941388083958,1.0,12456.74522636536
